"","ch.zip","lon","lat"
"9350","7205",-74.223802,40.695062
"9351","7857",-74.7015158,40.8967137
"9352","53228",-88.0460894,42.9688506
"9353","33130",-80.2070328,25.7667897
"9354","7662",-74.0799469,40.9094443
"9355","32806",-81.3564411,28.5085825
"9356","55401",-93.2693572,44.9836543
"9357","6112",-72.6919814,41.7895977
"9358","10954",-74.0123851,41.0991263
"9359","32937",-80.593833,28.179854
"9360","11423",-73.7683784,40.7170073
"9361","6606",-73.2116584,41.2078356
"9362","14720",-79.2815333,42.1099323
"9363","53031",-87.9148076,43.6383029
"9364","12085",-73.9668408,42.6982438
"9365","11221",-73.9271644,40.6903213
"9366","12202",-73.7654367,42.6322463
"9367","33055",-80.2823063,25.9445817
"9368","33776",-82.8263615,27.8497836
"9369","30332",-84.3811458,33.7700012
"9370","8724",-74.1122506,40.0876046
"9371","14227",-78.7362845,42.8795568
"9372","6614",-73.1231585,41.228775
"9373","7626",-73.9565551,40.9412128
"9374","6460",-73.0464309,41.2220944
"9375","7666",-74.0123851,40.8924932
"9376","7066",-74.3176876,40.6189813
"9377","55122",-93.2080991,44.8149747
"9378","32730",-81.3426916,28.6553497
"9379","8034",-74.9968543,39.9021937
"9380","8618",-74.7863698,40.2450268
"9381","7704",-74.0358876,40.3610648
"9382","10014",-74.0094471,40.7366138
"9383","33782",-82.7185282,27.8674465
"9384","11010",-73.6712801,40.7054571
"9385","30083",-84.1909841,33.7994803
"9386","53715",-89.4008958,43.0592056
"9387","30044",-84.0695961,33.9327331
"9388","11096",-73.7536695,40.6184845
"9389","33060",-80.1149414,26.237305
"9390","33616",-82.5267009,27.8659233
"9391","32730",-81.3426916,28.6553497
"9392","7030",-74.0270745,40.744052
"9393","10044",-73.9550857,40.7573053
"9394","14225",-78.7589558,42.9202891
"9395","53716",-89.3274391,43.0709333
"9396","53214",-88.0167406,43.0169374
"9397","12209",-73.7889689,42.6356581
"9398","6604",-73.195196,41.1865502
"9399","33325",-80.3324514,26.1059556
"9400","33168",-80.2070328,25.8897406
"9401","33142",-80.2377078,25.8127791
"9402","7307",-74.0505752,40.7473758
"9403","14214",-78.8439268,42.9334868
"9404","11030",-73.6830521,40.7960005
"9405","14227",-78.7362845,42.8795568
"9406","31906",-84.9505398,32.470217
"9407","33486",-80.1149414,26.3424842
"9408","33021",-80.1819268,26.0197012
"9409","8820",-74.3548452,40.5757563
"9410","11718",-73.2676903,40.7276613
"9411","11596",-73.6447908,40.7583894
"9412","53186",-88.1974148,43.015059
"9413","11753",-73.541744,40.7853084
"9414","33009",-80.1484407,25.9823108
"9415","35816",-86.6157527,34.7438027
"9416","11703",-73.3296037,40.7343811
"9417","53212",-87.9089623,43.0732715
"9418","10605",-73.7419017,41.0112762
"9419","11514",-73.6153541,40.7491789
"9420","33068",-80.2209773,26.2153627
"9421","14614",-77.6120835,43.153975
"9422","33629",-82.5131717,27.9263478
"9423","33437",-80.1540226,26.5145591
"9424","11221",-73.9271644,40.6903213
"9425","7017",-74.2120629,40.7725485
"9426","33130",-80.2070328,25.7667897
"9427","12222",-73.8279381,42.6907733
"9428","55805",-92.0925034,46.8013694
"9429","11729",-73.317812,40.7622141
"9430","53220",-87.9873724,42.9678365
"9431","33415",-80.1316927,26.6530817
"9432","11572",-73.6359602,40.6311473
"9433","33417",-80.1261093,26.716863
"9434","14215",-78.8099472,42.9397553
"9435","10601",-73.7683784,41.0322939
"9436","34236",-82.5456374,27.3331293
"9437","10002",-73.9859414,40.7135097
"9438","7016",-74.3059546,40.6569929
"9439","11701",-73.4121277,40.6676105
"9440","7075",-74.0916944,40.8519315
"9441","7206",-74.1797766,40.6517773
"9442","33618",-82.5023464,28.0771075
"9443","53719",-89.5214505,43.0282084
"9444","33060",-80.1149414,26.237305
"9445","55116",-93.1679257,44.9095374
"9446","14611",-77.6364299,43.1530599
"9447","33436",-80.109357,26.5114554
"9448","54307",-88.02,44.4799999
"9449","33063",-80.2042436,26.2551386
"9450","11203",-73.9330429,40.6515882
"9451","33073",-80.1819268,26.3003637
"9452","55805",-92.0925034,46.8013694
"9453","7508",-74.1885825,40.9567531
"9454","6380",-72.0557049,41.5659311
"9455","33510",-82.3126294,27.956046
"9456","10024",-73.9741874,40.7859464
"9457","7067",-74.3176876,40.5892333
"9458","8051",-75.1837216,39.7857414
"9459","10543",-73.7301331,40.9505752
"9460","53207",-87.9040571,42.9712071
"9461","32789",-81.3509416,28.5950986
"9462","10006",-74.0131196,40.709329
"9463","30311",-84.4750137,33.7234034
"9464","53129",-87.997164,42.9388315
"9465","12307",-73.9330429,42.8065128
"9466","30317",-84.3147572,33.7467783
"9467","7104",-74.1650991,40.7758541
"9468","33405",-80.0590804,26.6654996
"9469","34232",-82.4644445,27.3346138
"9470","11798",-73.3767641,40.7512158
"9471","33301",-80.128901,26.1242719
"9472","10530",-73.8124984,41.0214474
"9473","33616",-82.5267009,27.8659233
"9474","13902",-75.9065783,42.1017651
"9475","10017",-73.9697795,40.7519846
"9476","53226",-88.0411993,43.0513426
"9477","11001",-73.706594,40.720444
"9478","33774",-82.8263615,27.8847538
"9479","11789",-72.9755829,40.966609
"9480","30326",-84.3620913,33.849145
"9481","8090",-75.1487007,39.7912581
"9482","7302",-74.0447003,40.7218318
"9483","11209",-74.0329499,40.6212119
"9484","33155",-80.3157397,25.7360194
"9485","30308",-84.3726049,33.7717008
"9486","11576",-73.6506776,40.7987048
"9487","53129",-87.997164,42.9388315
"9488","10603",-73.7772032,41.0556696
"9489","14302",-79.059163,43.0863355
"9490","33136",-80.2042436,25.7870967
"9491","12208",-73.7889689,42.6547387
"9492","10530",-73.8124984,41.0214474
"9493","7062",-74.3997976,40.6303421
"9494","11550",-73.6241855,40.6986257
"9495","54307",-88.02,44.4799999
"9496","11566",-73.5535234,40.6488134
"9497","7105",-74.1416127,40.7231264
"9498","11374",-73.8624893,40.7255722
"9499","30033",-84.2805478,33.8092255
"9500","10306",-74.1298684,40.5729336
"9501","32808",-81.4388858,28.5775287
"9502","55423",-93.2835137,44.8735964
"9503","33172",-80.360297,25.7858514
"9504","30602",-83.3749322,33.954258
"9505","33759",-82.6969408,27.9711651
"9506","33321",-80.2685032,26.208305
"9507","11701",-73.4121277,40.6676105
"9508","8904",-74.4261821,40.502468
"9509","34695",-82.6861446,28.0055309
"9510","11239",-73.8727799,40.6516509
"9511","33856",-81.4285851,27.8565441
"9512","13501",-75.2187346,43.0808833
"9513","8880",-74.5258213,40.5558726
"9514","6108",-72.6210303,41.7785885
"9515","55420",-93.2734517,44.8365032
"9516","7424",-74.2120629,40.8811718
"9517","30032",-84.2594861,33.7414395
"9518","55316",-93.3944439,45.1646841
"9519","33189",-80.3380213,25.5734243
"9520","36849",-85.4929785,32.5909562
"9521","31401",-81.0809848,32.081259
"9522","10472",-73.8683697,40.8300731
"9523","7040",-74.2707509,40.7312956
"9524","55416",-93.3439291,44.9465193
"9525","14611",-77.6364299,43.1530599
"9526","34668",-82.7023383,28.3031034
"9527","7023",-74.3851379,40.6407094
"9528","33147",-80.2377078,25.84791
"9529","33620",-82.4129729,28.0634666
"9530","55130",-93.0817473,44.9737443
"9531","7506",-74.1533563,40.9616599
"9532","7024",-73.9653715,40.8562383
"9533","30067",-84.4697663,33.9290987
"9534","33334",-80.1372757,26.180392
"9535","55432",-93.2641955,45.0935798
"9536","30309",-84.3804888,33.7971137
"9537","33624",-82.5239953,28.0899262
"9538","33304",-80.1177335,26.1351973
"9539","33181",-80.1484407,25.9003878
"9540","33135",-80.2349196,25.7686714
"9541","11704",-73.3531852,40.7181416
"9542","30326",-84.3620913,33.849145
"9543","30044",-84.0695961,33.9327331
"9544","33704",-82.6321376,27.7929237
"9545","34690",-82.7293193,28.1940587
"9546","11435",-73.8095574,40.7031635
"9547","34207",-82.5780878,27.4399922
"9548","7450",-74.1063776,40.9845896
"9549","6853",-73.4386466,41.0676906
"9550","6118",-72.6032895,41.7516768
"9551","53209",-87.9432837,43.1272254
"9552","6052",-72.8101887,41.6530611
"9553","6878",-73.5859132,41.0303895
"9554","10538",-73.7536695,40.9342921
"9555","10019",-73.9918181,40.7686973
"9556","11694",-73.8624893,40.5722132
"9557","55430",-93.3003292,45.0551429
"9558","8033",-75.0319086,39.8967563
"9559","33714",-82.6753466,27.8185373
"9560","30345",-84.2858121,33.8484195
"9561","10460",-73.8801301,40.841618
"9562","33184",-80.402048,25.756402
"9563","33441",-80.0926014,26.3058811
"9564","10704",-73.859549,40.9199758
"9565","34239",-82.5239953,27.3086034
"9566","55316",-93.3944439,45.1646841
"9567","7644",-74.0799469,40.8798669
"9568","10954",-74.0123851,41.0991263
"9569","33141",-80.1484407,25.8535635
"9570","10302",-74.1386767,40.6311567
"9571","11518",-73.6683371,40.6383133
"9572","33973",-81.7294702,26.5974704
"9573","55130",-93.0817473,44.9737443
"9574","11234",-73.9065883,40.6007956
"9575","33618",-82.5023464,28.0771075
"9576","33139",-80.1484407,25.783312
"9577","12208",-73.7889689,42.6547387
"9578","32026",-82.24,30.06
"9579","14043",-78.7079381,42.9007932
"9580","6320",-72.106068,41.3631426
"9581","33028",-80.3491599,26.0193082
"9582","33702",-82.6321376,27.8512042
"9583","33150",-80.2070328,25.8487631
"9584","10993",-73.9624327,41.212212
"9585","11779",-73.1231585,40.8169046
"9586","11779",-73.1231585,40.8169046
"9587","10977",-74.0476378,41.1139452
"9588","7504",-74.1386767,40.9127904
"9589","30002",-84.2647522,33.7695269
"9590","10026",-73.9525825,40.8032131
"9591","53403",-87.8058402,42.6964412
"9592","7721",-74.2326058,40.4358981
"9593","14606",-77.6936948,43.168856
"9594","10303",-74.1739057,40.6311444
"9595","33604",-82.4590282,28.0165404
"9596","33990",-81.9425701,26.6272788
"9597","14215",-78.8099472,42.9397553
"9598","11412",-73.762495,40.6963978
"9599","11548",-73.6227136,40.8155959
"9600","33444",-80.0814292,26.4569636
"9601","10301",-74.0946311,40.6274394
"9602","33767",-82.8263615,27.9779747
"9603","33142",-80.2377078,25.8127791
"9604","34683",-82.7616822,28.0910357
"9605","13024",-76.5744697,42.9347242
"9606","11234",-73.9065883,40.6007956
"9607","33172",-80.360297,25.7858514
"9608","30274",-84.4015075,33.5528023
"9609","31698",-83.2850499,30.8449234
"9610","11590",-73.5711912,40.7452159
"9611","33614",-82.5077593,28.0133862
"9612","33068",-80.2209773,26.2153627
"9613","14853",-76.4830579,42.4467049
"9614","33029",-80.4326521,25.9839048
"9615","33026",-80.2934522,26.0272663
"9616","11423",-73.7683784,40.7170073
"9617","33708",-82.7940297,27.8131235
"9618","11023",-73.7330753,40.8007661
"9619","33308",-80.1037721,26.1897731
"9620","7712",-74.0593872,40.2448804
"9621","7063",-74.4467007,40.607053
"9622","7501",-74.1621634,40.9111613
"9623","33162",-80.1819268,25.9260794
"9624","53405",-87.8255014,42.7333428
"9625","10538",-73.7536695,40.9342921
"9626","8106",-75.0757157,39.8899393
"9627","6110",-72.7274495,41.7370975
"9628","11746",-73.3590802,40.8126648
"9629","6901",-73.5387991,41.0529585
"9630","33141",-80.1484407,25.8535635
"9631","55420",-93.2734517,44.8365032
"9632","13204",-76.1841701,43.0513668
"9633","10013",-74.0094471,40.7217861
"9634","33785",-82.8506002,27.8889267
"9635","14853",-76.4830579,42.4467049
"9636","7302",-74.0447003,40.7218318
"9637","11364",-73.7536695,40.7469886
"9638","14216",-78.8637428,42.9474532
"9639","33184",-80.402048,25.756402
"9640","33174",-80.3491599,25.7616792
"9641","8402",-74.505312,39.3317283
"9642","11356",-73.8477874,40.7901266
"9643","6051",-72.7629126,41.6651577
"9644","10469",-73.8477874,40.8690303
"9645","13204",-76.1841701,43.0513668
"9646","53716",-89.3274391,43.0709333
"9647","33901",-81.8770671,26.6235485
"9648","33782",-82.7185282,27.8674465
"9649","8051",-75.1837216,39.7857414
"9650","11021",-73.7271909,40.7851185
"9651","10550",-73.8330844,40.9087956
"9652","6114",-72.6683333,41.737618
"9653","11101",-73.9418603,40.7443091
"9654","55814",-92.19,46.84
"9655","7304",-74.0740729,40.7160913
"9656","11003",-73.706594,40.7006866
"9657","11428",-73.7389596,40.7226473
"9658","11577",-73.6359602,40.7793075
"9659","55316",-93.3944439,45.1646841
"9660","8051",-75.1837216,39.7857414
"9661","53726",-89.4245627,43.0690343
"9662","11417",-73.8448469,40.6736207
"9663","33054",-80.2432839,25.9126818
"9664","11210",-73.9447994,40.6285158
"9665","11212",-73.9154069,40.6639181
"9666","7735",-74.197388,40.4359539
"9667","7843",-74.6576091,40.9425947
"9668","14209",-78.8637428,42.9137921
"9669","30338",-84.3226488,33.944647
"9670","33139",-80.1484407,25.783312
"9671","14445",-77.4902726,43.1107124
"9672","8084",-75.0173035,39.8269198
"9673","8608",-74.7673546,40.2187428
"9674","14604",-77.6063541,43.1581207
"9675","35209",-86.8069698,33.4702383
"9676","33154",-80.1261093,25.8871575
"9677","14610",-77.5447454,43.142994
"9678","10965",-74.0123851,41.0598251
"9679","33919",-81.898908,26.5545224
"9680","7205",-74.223802,40.695062
"9681","8846",-74.505312,40.575405
"9682","14778",-78.4758571,42.0786337
"9683","36849",-85.4929785,32.5909562
"9684","14225",-78.7589558,42.9202891
"9685","8882",-74.3792737,40.4462997
"9686","8854",-74.4642861,40.554887
"9687","8880",-74.5258213,40.5558726
"9688","11789",-72.9755829,40.966609
"9689","8108",-75.064035,39.9135471
"9690","36609",-88.1535352,30.6587002
"9691","33709",-82.7401087,27.8219579
"9692","6226",-72.2067681,41.7133607
"9693","33004",-80.1372757,26.0517448
"9694","8102",-75.1165915,39.9556147
"9695","8882",-74.3792737,40.4462997
"9696","11429",-73.7389596,40.7078289
"9697","33173",-80.360297,25.7038331
"9698","7016",-74.3059546,40.6569929
"9699","7630",-74.0211989,40.9750092
"9700","10705",-73.8977693,40.9180569
"9701","11581",-73.7154215,40.6550108
"9702","35816",-86.6157527,34.7438027
"9703","33403",-80.0814292,26.8070321
"9704","11715",-73.0346244,40.7494305
"9705","7109",-74.1650991,40.7956149
"9706","11433",-73.7860276,40.6997834
"9707","36606",-88.1047287,30.6809949
"9708","33069",-80.1596041,26.2286939
"9709","34233",-82.4698603,27.2823268
"9710","36617",-88.0949609,30.7153357
"9711","11753",-73.541744,40.7853084
"9712","11385",-73.8948295,40.6980708
"9713","11516",-73.7271909,40.6270365
"9714","11374",-73.8624893,40.7255722
"9715","11361",-73.7742616,40.7622954
"9716","55109",-93.0435224,45.0155505
"9717","33777",-82.7616822,27.8580624
"9718","8723",-74.1357407,40.0508979
"9719","11379",-73.8801301,40.7182124
"9720","34741",-81.422404,28.3040861
"9721","8730",-74.0623244,40.1030781
"9722","33019",-80.1261093,26.0275816
"9723","33428",-80.2153998,26.3494101
"9724","7650",-73.9976946,40.8485005
"9725","7060",-74.4232507,40.6137438
"9726","10007",-74.0087126,40.7136487
"9727","53719",-89.5214505,43.0282084
"9728","8232",-74.511172,39.3983456
"9729","6870",-73.5653021,41.0249257
"9730","10009",-73.9800645,40.7275043
"9731","8063",-75.1866396,39.8692138
"9732","53208",-87.962884,43.0499798
"9733","11731",-73.3119159,40.8647497
"9734","10803",-73.8036752,40.8996475
"9735","14622",-77.55621,43.2110525
"9736","6512",-72.886993,41.271102
"9737","35216",-86.7919009,33.4306545
"9738","10456",-73.9095279,40.8310224
"9739","11735",-73.4298073,40.7245083
"9740","53205",-87.9383822,43.0543956
"9741","53140",-87.8255007,42.638141
"9742","11581",-73.7154215,40.6550108
"9743","33126",-80.2962385,25.778647
"9744","6512",-72.886993,41.271102
"9745","8065",-75.0319086,40.0072707
"9746","7302",-74.0447003,40.7218318
"9747","35208",-86.8671989,33.5053544
"9748","10037",-73.9374517,40.8140369
"9749","10280",-74.0173484,40.7084274
"9750","55427",-93.3767976,45.0155422
"9751","32118",-81.0009199,29.2046542
"9752","32301",-84.2542195,30.4305062
"9753","11782",-73.0818468,40.7368396
"9754","14615",-77.6364299,43.200781
"9755","11772",-72.9814877,40.7758652
"9756","32808",-81.4388858,28.5775287
"9757","10309",-74.223802,40.5265593
"9758","7442",-74.2854199,41.0022968
"9759","33150",-80.2070328,25.8487631
"9760","11210",-73.9447994,40.6285158
"9761","10522",-73.8713099,41.0102232
"9762","11361",-73.7742616,40.7622954
"9763","33138",-80.1819268,25.8558416
"9764","7203",-74.2707509,40.6520982
"9765","10302",-74.1386767,40.6311567
"9766","10528",-73.7183639,40.9783821
"9767","7663",-74.0946311,40.9041233
"9768","8846",-74.505312,40.575405
"9769","33189",-80.3380213,25.5734243
"9770","10044",-73.9550857,40.7573053
"9771","11516",-73.7271909,40.6270365
"9772","55105",-93.1629063,44.9330076
"9773","33703",-82.6213311,27.8156609
"9774","14209",-78.8637428,42.9137921
"9775","14150",-78.8722341,43.0083406
"9776","53205",-87.9383822,43.0543956
"9777","8828",-74.4203192,40.3823028
"9778","10927",-73.9477384,41.1929636
"9779","32931",-80.621591,28.3150144
"9780","6901",-73.5387991,41.0529585
"9781","10022",-73.9697795,40.7593941
"9782","7721",-74.2326058,40.4358981
"9783","7643",-74.0358876,40.846514
"9784","7060",-74.4232507,40.6137438
"9785","33708",-82.7940297,27.8131235
"9786","32612",-82.3248889,29.6517176
"9787","55101",-93.0901841,44.9513188
"9788","11415",-73.8286733,40.7071412
"9789","10304",-74.0916944,40.6047352
"9790","11414",-73.8477874,40.6616787
"9791","30080",-84.5064881,33.8806897
"9792","7450",-74.1063776,40.9845896
"9793","33322",-80.2711588,26.1544576
"9794","7305",-74.0887576,40.7008528
"9795","8002",-75.0260667,39.9311729
"9796","55106",-93.0485951,44.9687549
"9797","10470",-73.8683697,40.8990767
"9798","53204",-87.9285777,43.0153807
"9799","33144",-80.3129541,25.7621935
"9800","55343",-93.4296446,44.9019949
"9801","33321",-80.2685032,26.208305
"9802","32805",-81.4004227,28.5345501
"9803","53205",-87.9383822,43.0543956
"9804","8007",-75.0523534,39.8667532
"9805","8002",-75.0260667,39.9311729
"9806","53226",-88.0411993,43.0513426
"9807","30345",-84.2858121,33.8484195
"9808","32826",-81.1802619,28.5898683
"9809","11364",-73.7536695,40.7469886
"9810","33306",-80.1121493,26.1640451
"9811","33594",-82.2420317,27.9346203
"9812","11211",-73.9565551,40.7093358
"9813","7440",-74.2971543,40.9448178
"9814","33027",-80.3547286,25.9904176
"9815","30609",-83.3742647,33.9517842
"9816","32250",-81.4114142,30.2745944
"9817","11378",-73.9095279,40.7224092
"9818","30008",-84.5903367,33.8955185
"9819","10036",-73.9932872,40.7602619
"9820","-86.5090901",33.91364,-86.5090901
"9821","8629",-74.7249281,40.2242807
"9822","14206",-78.8099472,42.8820351
"9823","35816",-86.6157527,34.7438027
"9824","33193",-80.4604643,25.6987264
"9825","11554",-73.5535234,40.7179622
"9826","14609",-77.5504779,43.1770344
"9827","32730",-81.3426916,28.6553497
"9828","11428",-73.7389596,40.7226473
"9829","30307",-84.3279093,33.7724417
"9830","11435",-73.8095574,40.7031635
"9831","11370",-73.8918897,40.7594109
"9832","8402",-74.505312,39.3317283
"9833","53172",-87.8647961,42.9121206
"9834","33161",-80.1819268,25.8909628
"9835","8090",-75.1487007,39.7912581
"9836","14720",-79.2815333,42.1099323
"9837","6051",-72.7629126,41.6651577
"9838","34237",-82.5131717,27.3430762
"9839","33786",-82.8398285,27.9233312
"9840","8030",-75.1253492,39.8888931
"9841","7514",-74.1445487,40.923473
"9842","14212",-78.8241068,42.8954613
"9843","53143",-87.8304145,42.564798
