"","X","convert_ind","discount","Home_policy_ind","df_prior_carrier","df_cov_package","df_cat_zone","number_drivers","num_loaned_veh","num_owned_veh","num_leased_veh","driver_age","split","freq_agent"
"3619",3619,0,1,1,3,2,1,5,2,2,2,148,"Train",1
"3620",3620,NA,0,0,4,1,1,2,1,1,1,47,"Test",0
"3621",3621,0,1,1,7,0,3,2,0,1,1,136,"Train",1
"3622",3622,0,0,0,4,1,2,4,0,2,0,138,"Train",1
"3623",3623,0,1,1,0,2,0,3,2,3,0,93,"Train",1
"3624",3624,0,0,0,4,0,3,2,1,2,0,101,"Train",1
"3625",3625,NA,0,0,5,0,3,1,1,1,0,62,"Test",0
"3626",3626,NA,0,0,4,0,3,3,1,1,1,118,"Test",1
"3627",3627,1,0,0,2,0,1,2,1,3,1,124,"Train",1
"3628",3628,0,0,0,9,1,2,2,1,1,0,120,"Train",1
"3629",3629,0,0,0,6,2,0,1,1,1,1,48,"Train",1
"3630",3630,1,0,0,5,2,0,1,3,1,0,48,"Train",0
"3631",3631,0,0,0,0,2,1,1,0,3,0,58,"Train",1
"3632",3632,NA,0,0,6,2,0,2,0,1,1,117,"Test",1
"3633",3633,0,1,0,2,1,2,3,1,1,1,95,"Train",1
"3634",3634,1,0,0,0,2,0,3,2,1,1,87,"Train",1
"3635",3635,1,1,1,2,0,0,3,1,1,0,84,"Train",1
"3636",3636,0,0,0,6,2,0,3,1,1,0,119,"Train",1
"3637",3637,0,1,1,2,2,0,1,1,1,0,19,"Train",0
"3638",3638,NA,0,0,4,0,4,1,2,1,0,17,"Test",1
"3639",3639,NA,0,0,1,2,1,3,1,1,1,71,"Test",1
"3640",3640,1,1,0,2,0,4,2,2,3,2,116,"Train",1
"3641",3641,NA,0,0,4,0,3,2,1,1,0,106,"Test",1
"3642",3642,0,0,0,2,0,2,1,0,3,0,35,"Train",0
"3643",3643,NA,0,0,4,1,3,2,2,1,0,111,"Test",0
"3644",3644,1,0,0,9,0,3,1,0,1,0,58,"Train",1
"3645",3645,0,0,0,8,0,4,1,1,2,0,30,"Train",1
"3646",3646,0,0,0,3,1,3,1,1,2,2,57,"Train",0
"3647",3647,0,1,0,7,0,2,1,0,1,0,51,"Train",1
"3648",3648,0,0,0,2,2,0,5,1,1,0,141,"Train",1
"3649",3649,NA,0,0,9,2,0,2,2,1,0,113,"Test",0
"3650",3650,0,0,0,8,2,0,2,0,2,0,118,"Train",1
"3651",3651,0,0,0,3,0,4,3,0,1,0,133,"Train",1
"3652",3652,0,0,0,4,2,2,1,1,1,0,51,"Train",1
"3653",3653,NA,1,1,0,2,0,1,3,2,0,53,"Test",1
"3654",3654,0,0,0,7,0,1,1,1,1,0,59,"Train",0
"3655",3655,0,0,0,9,1,2,1,1,2,0,61,"Train",1
"3656",3656,NA,1,0,1,2,0,2,1,1,1,107,"Test",1
"3657",3657,0,0,0,1,0,4,1,0,1,1,60,"Train",1
"3658",3658,0,0,0,7,1,3,2,0,1,2,88,"Train",1
"3659",3659,0,0,0,5,0,4,3,1,1,1,133,"Train",0
"3660",3660,0,1,1,4,2,2,1,1,3,1,46,"Train",0
"3661",3661,NA,0,0,4,1,0,1,2,3,0,43,"Test",1
"3662",3662,NA,0,0,4,0,3,1,3,2,0,19,"Test",1
"3663",3663,NA,0,0,6,1,2,3,1,1,1,90,"Test",1
"3664",3664,NA,0,0,4,0,3,1,2,2,1,61,"Test",1
"3665",3665,0,1,1,3,0,1,2,3,2,0,89,"Train",0
"3666",3666,0,1,1,1,0,3,1,1,1,0,18,"Train",1
"3667",3667,0,0,0,7,1,0,1,3,1,0,51,"Train",1
"3668",3668,0,0,0,0,1,0,2,1,2,1,110,"Train",0
"3669",3669,NA,0,0,6,2,1,2,0,1,0,123,"Test",0
"3670",3670,0,0,0,9,1,0,3,3,2,0,111,"Train",1
"3671",3671,0,0,0,0,2,1,2,2,3,0,62,"Train",0
"3672",3672,NA,1,1,9,2,2,4,1,2,1,113,"Test",1
"3673",3673,0,0,0,9,0,3,5,2,2,0,127,"Train",1
"3674",3674,0,0,0,9,1,1,2,0,1,1,74,"Train",1
"3675",3675,0,0,0,6,0,4,1,2,1,0,61,"Train",1
"3676",3676,0,0,0,5,2,1,3,1,3,0,141,"Train",0
"3677",3677,NA,0,0,5,1,1,2,3,1,0,99,"Test",1
"3678",3678,0,0,0,6,0,4,2,2,1,0,85,"Train",0
"3679",3679,0,0,0,0,1,1,1,1,3,0,49,"Train",0
"3680",3680,0,1,0,4,1,2,1,2,1,1,17,"Train",1
"3681",3681,NA,1,0,9,1,0,1,0,1,1,76,"Test",1
"3682",3682,0,0,0,4,2,1,3,1,2,1,99,"Train",1
"3683",3683,0,0,0,0,1,0,3,1,2,0,135,"Train",0
"3684",3684,0,0,0,1,1,1,3,1,2,0,101,"Train",1
"3685",3685,0,1,0,6,3,0,1,0,1,0,44,"Train",1
"3686",3686,0,1,1,7,1,2,5,1,2,1,184,"Train",0
"3687",3687,0,0,0,7,1,0,1,3,1,1,51,"Train",1
"3688",3688,0,0,0,5,0,3,1,2,1,2,28,"Train",0
"3689",3689,0,0,0,9,1,2,3,2,3,2,64,"Train",1
"3690",3690,NA,0,0,3,0,3,2,1,2,0,93,"Test",1
"3691",3691,NA,0,0,9,1,2,3,3,2,2,99,"Test",1
"3692",3692,0,0,0,5,1,1,1,2,2,0,54,"Train",0
"3693",3693,NA,1,1,4,3,1,1,1,1,1,38,"Test",1
"3694",3694,0,0,0,7,0,4,3,1,1,0,94,"Train",1
"3695",3695,0,1,1,1,1,1,2,2,1,1,70,"Train",0
"3696",3696,0,0,0,4,0,4,3,1,1,0,77,"Train",1
"3697",3697,0,0,0,3,1,1,1,2,1,0,19,"Train",1
"3698",3698,0,0,0,0,1,3,3,3,2,1,75,"Train",1
"3699",3699,NA,0,0,7,0,4,4,1,1,1,98,"Test",1
"3700",3700,1,0,0,3,1,3,1,1,2,1,49,"Train",1
"3701",3701,0,1,0,5,0,4,1,3,1,0,58,"Train",1
"3702",3702,0,0,0,8,2,1,1,2,1,0,53,"Train",1
"3703",3703,0,1,1,4,2,2,4,1,3,1,107,"Train",1
"3704",3704,0,1,0,4,2,4,5,1,2,0,130,"Train",1
"3705",3705,1,1,0,2,2,1,1,2,3,0,45,"Train",0
"3706",3706,0,1,1,0,2,0,3,1,1,1,149,"Train",1
"3707",3707,0,0,0,2,0,2,2,2,3,0,76,"Train",0
"3708",3708,1,1,1,9,0,4,1,2,2,1,50,"Train",0
"3709",3709,NA,1,1,4,1,4,3,2,1,0,89,"Test",1
"3710",3710,1,0,0,5,2,0,2,1,2,1,113,"Train",1
"3711",3711,NA,0,0,5,0,1,4,1,1,0,131,"Test",1
"3712",3712,NA,0,0,9,1,3,2,2,1,0,53,"Test",1
"3713",3713,0,1,0,1,1,3,3,2,3,0,92,"Train",0
"3714",3714,0,0,0,6,2,2,2,2,2,1,90,"Train",1
"3715",3715,0,0,0,2,2,0,1,2,3,0,57,"Train",0
"3716",3716,NA,1,1,9,1,3,3,1,2,1,89,"Test",0
"3717",3717,1,0,0,6,2,1,2,2,1,0,90,"Train",1
"3718",3718,0,0,0,9,1,2,2,1,1,0,103,"Train",1
"3719",3719,0,0,0,2,0,3,2,0,1,0,124,"Train",1
"3720",3720,0,0,0,7,0,4,2,1,2,2,92,"Train",1
"3721",3721,0,0,0,5,0,4,1,1,2,0,53,"Train",0
"3722",3722,NA,1,1,6,0,4,1,2,1,1,45,"Test",0
"3723",3723,0,0,0,0,2,0,4,2,3,0,120,"Train",1
"3724",3724,0,0,0,4,0,4,2,1,3,1,44,"Train",1
"3725",3725,0,0,0,3,2,0,3,1,1,0,72,"Train",0
"3726",3726,0,0,0,9,1,1,1,0,3,2,17,"Train",1
"3727",3727,0,0,0,1,2,0,2,1,2,1,117,"Train",1
"3728",3728,NA,0,0,3,0,3,3,2,1,1,132,"Test",1
"3729",3729,NA,0,0,8,0,3,6,1,2,0,149,"Test",0
"3730",3730,0,0,0,0,2,0,5,1,1,0,157,"Train",1
"3731",3731,1,1,0,5,1,1,2,2,1,0,104,"Train",0
"3732",3732,0,0,0,2,1,2,1,1,1,1,52,"Train",1
"3733",3733,0,0,0,3,1,2,1,2,2,0,62,"Train",1
"3734",3734,NA,0,0,0,2,1,3,1,1,1,94,"Test",1
"3735",3735,0,1,1,1,0,2,1,2,1,0,29,"Train",1
"3736",3736,0,0,0,9,0,4,2,0,2,0,64,"Train",0
"3737",3737,NA,1,1,9,2,1,1,1,3,0,18,"Test",1
"3738",3738,1,0,0,7,1,2,1,1,2,1,70,"Train",1
"3739",3739,NA,0,0,4,2,0,3,2,1,0,141,"Test",1
"3740",3740,NA,0,0,7,0,2,3,1,1,0,81,"Test",0
"3741",3741,0,0,0,4,1,1,3,1,1,1,89,"Train",1
"3742",3742,0,0,0,1,1,1,3,1,1,0,87,"Train",0
"3743",3743,0,0,0,6,2,0,4,0,1,0,158,"Train",0
"3744",3744,0,0,0,0,0,3,1,1,1,0,45,"Train",1
"3745",3745,0,0,0,5,2,3,6,3,2,0,148,"Train",1
"3746",3746,0,0,0,6,1,4,1,3,2,2,35,"Train",1
"3747",3747,0,1,1,4,1,2,5,2,2,0,121,"Train",1
"3748",3748,0,1,1,0,1,2,2,0,1,2,92,"Train",1
"3749",3749,NA,1,1,8,1,1,1,3,2,0,52,"Test",0
"3750",3750,0,0,0,0,1,1,2,2,1,1,113,"Train",1
"3751",3751,0,0,0,0,1,1,3,1,3,1,87,"Train",0
"3752",3752,1,0,0,9,2,1,3,2,1,0,124,"Train",1
"3753",3753,0,0,0,7,1,2,1,0,1,2,64,"Train",0
"3754",3754,NA,0,0,4,1,2,1,1,1,0,56,"Test",1
"3755",3755,0,0,0,8,2,0,3,0,1,0,86,"Train",1
"3756",3756,1,0,0,2,1,0,1,2,3,0,44,"Train",1
"3757",3757,0,0,0,2,1,1,2,1,1,1,129,"Train",1
"3758",3758,0,1,1,8,0,4,2,0,2,0,68,"Train",0
"3759",3759,0,1,1,7,0,2,1,1,2,1,38,"Train",0
"3760",3760,0,1,0,7,0,3,1,0,1,0,16,"Train",1
"3761",3761,0,0,0,5,0,4,1,2,2,0,41,"Train",0
"3762",3762,0,1,1,9,0,0,3,1,2,0,139,"Train",1
"3763",3763,0,0,0,4,1,0,3,2,1,1,76,"Train",1
"3764",3764,0,1,1,0,1,1,3,2,1,1,86,"Train",0
"3765",3765,NA,0,0,2,0,4,1,3,1,1,16,"Test",0
"3766",3766,NA,0,0,4,1,2,3,1,1,1,105,"Test",1
"3767",3767,NA,1,1,9,2,0,3,2,1,0,117,"Test",1
"3768",3768,0,1,1,9,1,2,2,1,1,1,132,"Train",1
"3769",3769,0,0,0,4,2,2,1,3,1,0,58,"Train",1
"3770",3770,1,1,1,9,1,2,1,0,2,0,38,"Train",1
"3771",3771,NA,0,0,7,0,4,3,2,1,0,126,"Test",1
"3772",3772,0,1,1,4,1,0,2,0,1,0,106,"Train",1
"3773",3773,0,1,1,3,2,1,2,1,1,1,68,"Train",1
"3774",3774,0,0,0,0,0,1,1,3,2,1,43,"Train",1
"3775",3775,0,1,1,2,0,0,4,0,1,0,130,"Train",0
"3776",3776,0,0,0,9,2,1,3,1,3,0,90,"Train",1
"3777",3777,0,0,0,7,0,4,6,0,1,1,176,"Train",0
"3778",3778,NA,1,0,0,0,2,3,1,1,1,85,"Test",1
"3779",3779,NA,1,1,9,1,0,2,2,2,1,104,"Test",1
"3780",3780,0,0,0,7,2,1,3,3,1,0,83,"Train",0
"3781",3781,NA,0,0,2,0,4,1,0,1,1,56,"Test",1
"3782",3782,0,0,0,2,1,2,1,3,1,1,57,"Train",1
"3783",3783,NA,0,0,9,2,0,2,1,2,0,93,"Test",1
"3784",3784,0,1,0,0,1,4,1,1,3,1,39,"Train",1
"3785",3785,1,1,1,6,2,0,3,1,1,0,84,"Train",1
"3786",3786,NA,0,0,1,2,0,2,2,3,1,55,"Test",1
"3787",3787,0,0,0,0,0,4,4,3,2,2,109,"Train",1
"3788",3788,1,1,0,4,1,1,1,2,1,0,43,"Train",1
"3789",3789,1,0,0,0,2,0,3,0,1,1,94,"Train",0
"3790",3790,1,0,0,2,1,2,2,2,2,0,86,"Train",1
"3791",3791,0,0,0,5,0,3,3,3,1,1,107,"Train",1
"3792",3792,0,0,0,0,1,2,1,2,2,0,16,"Train",0
"3793",3793,1,1,0,6,2,0,3,1,2,1,113,"Train",1
"3794",3794,NA,0,0,4,0,3,3,1,2,0,83,"Test",0
"3795",3795,1,1,1,5,0,4,2,0,2,0,82,"Train",0
"3796",3796,0,0,0,9,1,2,2,2,1,0,99,"Train",1
"3797",3797,0,0,0,6,0,3,2,0,1,2,80,"Train",1
"3798",3798,0,0,0,4,1,1,1,2,1,1,51,"Train",1
"3799",3799,0,0,0,0,0,4,1,1,1,1,61,"Train",0
"3800",3800,0,1,1,0,1,3,3,1,1,0,146,"Train",1
"3801",3801,0,0,0,6,0,4,3,2,1,2,83,"Train",1
"3802",3802,0,0,0,4,0,0,3,1,3,0,83,"Train",0
"3803",3803,1,0,0,5,0,1,1,3,1,0,69,"Train",1
"3804",3804,0,0,0,9,1,1,2,2,2,0,60,"Train",0
"3805",3805,0,0,0,8,3,1,1,1,2,0,82,"Train",1
"3806",3806,0,0,0,9,1,1,2,0,1,0,122,"Train",0
"3807",3807,0,0,0,6,1,1,2,2,1,0,106,"Train",0
"3808",3808,1,0,0,2,2,1,5,3,2,0,174,"Train",0
"3809",3809,0,0,0,4,2,0,5,1,1,1,147,"Train",0
"3810",3810,0,1,1,2,0,0,1,3,2,0,57,"Train",0
"3811",3811,NA,0,0,4,2,1,1,2,3,1,60,"Test",1
"3812",3812,0,1,1,1,1,0,2,2,1,1,103,"Train",1
"3813",3813,0,0,0,3,0,4,1,1,1,2,54,"Train",1
"3814",3814,0,0,0,2,1,1,1,2,3,0,46,"Train",1
"3815",3815,NA,0,0,4,1,3,4,2,1,0,96,"Test",0
"3816",3816,1,1,1,0,2,0,2,1,1,0,79,"Train",1
"3817",3817,NA,0,0,1,2,0,3,1,1,1,89,"Test",1
"3818",3818,0,1,1,4,1,2,3,1,1,0,167,"Train",1
"3819",3819,0,0,0,1,1,4,1,2,3,1,47,"Train",1
"3820",3820,0,1,0,0,0,0,1,0,1,0,39,"Train",1
"3821",3821,0,0,0,9,2,0,2,0,1,1,84,"Train",1
"3822",3822,0,0,0,2,0,2,1,2,3,1,20,"Train",0
"3823",3823,NA,0,0,3,0,0,3,2,2,0,89,"Test",0
"3824",3824,0,0,0,0,1,1,1,2,2,0,52,"Train",0
"3825",3825,0,0,0,2,1,1,5,0,2,0,158,"Train",1
"3826",3826,NA,0,0,0,1,3,1,1,1,1,58,"Test",1
"3827",3827,1,0,0,7,1,1,1,0,2,1,32,"Train",0
"3828",3828,0,0,0,1,1,2,3,2,1,0,90,"Train",1
"3829",3829,0,0,0,7,0,3,1,1,3,0,38,"Train",1
"3830",3830,NA,0,0,0,1,1,1,2,1,2,62,"Test",1
"3831",3831,0,1,1,6,2,1,1,1,3,1,19,"Train",1
"3832",3832,NA,1,1,0,2,0,3,1,3,0,122,"Test",1
"3833",3833,0,0,0,4,2,1,2,2,1,0,81,"Train",1
"3834",3834,NA,0,0,7,0,4,1,2,2,0,36,"Test",1
"3835",3835,0,0,0,0,0,3,2,2,1,0,71,"Train",1
"3836",3836,0,0,0,5,2,0,2,1,2,1,73,"Train",0
"3837",3837,0,0,0,7,0,2,5,1,2,0,141,"Train",0
"3838",3838,0,0,0,2,2,2,1,0,2,0,18,"Train",0
"3839",3839,NA,0,0,1,1,2,1,1,1,1,43,"Test",1
"3840",3840,NA,0,0,0,1,2,1,2,1,2,32,"Test",1
"3841",3841,NA,1,0,0,2,0,2,2,2,1,68,"Test",0
"3842",3842,0,0,0,3,2,0,3,0,2,1,97,"Train",1
"3843",3843,0,1,0,7,1,1,3,3,1,0,129,"Train",1
"3844",3844,0,1,1,1,1,0,5,2,1,0,121,"Train",0
"3845",3845,0,0,0,5,0,4,5,2,1,1,155,"Train",0
"3846",3846,0,1,0,4,1,3,4,2,1,1,140,"Train",1
"3847",3847,0,1,1,1,1,1,3,1,3,1,103,"Train",1
"3848",3848,0,1,1,5,2,0,1,0,1,0,69,"Train",1
"3849",3849,NA,0,0,2,1,0,2,1,2,0,73,"Test",1
"3850",3850,NA,0,0,7,0,4,1,1,1,1,33,"Test",0
"3851",3851,0,0,0,9,1,1,1,1,2,0,74,"Train",1
"3852",3852,1,0,0,9,2,0,5,0,2,1,141,"Train",0
"3853",3853,0,0,0,6,0,1,3,1,2,0,103,"Train",1
"3854",3854,0,0,0,5,1,1,3,2,2,1,107,"Train",1
"3855",3855,0,1,1,0,2,1,1,0,1,0,17,"Train",1
"3856",3856,0,0,0,0,1,1,2,1,2,0,56,"Train",0
"3857",3857,0,1,0,9,2,2,3,1,1,0,126,"Train",0
"3858",3858,0,1,1,4,2,1,2,0,3,2,64,"Train",0
"3859",3859,0,1,1,0,1,0,3,0,2,0,91,"Train",1
"3860",3860,1,0,0,3,2,1,4,1,1,1,139,"Train",1
"3861",3861,0,0,0,8,2,2,1,0,2,2,39,"Train",0
"3862",3862,NA,0,0,5,1,3,6,1,1,0,145,"Test",1
"3863",3863,0,0,0,1,1,1,4,0,2,0,94,"Train",1
"3864",3864,1,0,0,4,0,1,2,0,2,1,93,"Train",1
"3865",3865,0,0,0,2,1,0,2,0,1,2,105,"Train",1
"3866",3866,NA,0,0,0,0,4,1,2,3,0,43,"Test",1
"3867",3867,0,0,0,6,1,2,3,0,2,1,91,"Train",1
"3868",3868,0,0,0,1,0,4,2,2,1,2,52,"Train",1
"3869",3869,0,0,0,4,2,2,2,2,1,1,102,"Train",0
"3870",3870,0,1,1,7,0,3,6,3,2,0,175,"Train",1
"3871",3871,0,0,0,5,1,0,2,1,2,1,69,"Train",1
"3872",3872,0,0,0,4,0,4,1,2,1,1,57,"Train",1
"3873",3873,0,1,1,4,2,1,1,3,2,0,58,"Train",1
"3874",3874,NA,0,0,6,0,3,1,0,3,0,61,"Test",0
"3875",3875,1,0,0,9,0,1,2,0,3,1,76,"Train",1
"3876",3876,0,1,1,0,0,0,2,2,2,0,102,"Train",0
"3877",3877,NA,0,0,6,0,2,3,2,1,1,125,"Test",1
"3878",3878,NA,0,0,5,1,2,3,1,3,0,104,"Test",1
"3879",3879,0,1,1,3,2,3,4,2,3,0,131,"Train",0
"3880",3880,0,0,0,4,2,2,2,1,2,0,83,"Train",1
"3881",3881,0,0,0,9,2,2,2,0,1,0,100,"Train",1
"3882",3882,1,0,0,3,0,3,3,2,2,1,92,"Train",1
"3883",3883,0,0,0,4,1,3,3,1,2,0,79,"Train",1
"3884",3884,NA,1,1,5,0,4,1,2,3,1,43,"Test",1
"3885",3885,1,0,0,5,3,4,3,0,2,0,68,"Train",1
"3886",3886,0,0,0,7,2,0,3,3,2,1,103,"Train",1
"3887",3887,1,0,0,7,2,0,3,1,1,1,140,"Train",0
"3888",3888,0,0,0,0,1,1,4,1,3,2,157,"Train",1
"3889",3889,0,1,1,8,2,4,2,2,1,0,65,"Train",1
"3890",3890,0,1,1,4,2,1,1,2,2,1,56,"Train",1
"3891",3891,0,0,0,4,2,1,1,0,1,2,55,"Train",1
"3892",3892,0,0,0,8,2,1,2,2,1,0,56,"Train",1
"3893",3893,0,0,0,5,0,2,1,1,1,1,57,"Train",0
"3894",3894,1,0,0,4,2,0,2,1,3,0,60,"Train",1
"3895",3895,0,0,0,5,2,0,1,2,2,2,62,"Train",1
"3896",3896,NA,0,0,4,0,3,1,1,2,0,17,"Test",1
"3897",3897,0,1,1,0,0,4,1,1,1,0,71,"Train",1
"3898",3898,0,0,0,6,1,0,2,1,2,0,59,"Train",1
"3899",3899,NA,0,0,6,1,2,2,2,2,1,85,"Test",0
"3900",3900,0,1,1,5,2,2,2,1,3,0,97,"Train",1
"3901",3901,0,1,0,3,0,3,4,3,3,0,112,"Train",1
"3902",3902,1,1,1,6,1,0,1,1,2,2,42,"Train",1
"3903",3903,0,0,0,2,0,2,1,1,2,1,28,"Train",1
"3904",3904,0,0,0,1,1,1,1,1,1,0,62,"Train",0
"3905",3905,0,1,1,7,0,2,1,3,2,0,17,"Train",1
"3906",3906,NA,1,0,4,1,0,3,2,2,0,114,"Test",1
"3907",3907,0,0,0,1,1,2,3,1,1,0,88,"Train",0
"3908",3908,NA,1,1,4,0,1,3,1,1,2,129,"Test",1
"3909",3909,0,0,0,1,1,3,5,0,2,1,166,"Train",1
"3910",3910,0,0,0,4,1,0,2,2,3,0,124,"Train",1
"3911",3911,0,1,1,5,1,0,3,0,1,0,115,"Train",1
"3912",3912,0,0,0,6,0,4,1,2,1,2,58,"Train",0
"3913",3913,1,0,0,5,2,0,3,0,3,0,117,"Train",1
"3914",3914,0,0,0,0,0,4,1,1,2,2,17,"Train",0
"3915",3915,NA,0,0,2,2,0,5,1,3,0,122,"Test",1
"3916",3916,NA,0,0,0,1,2,1,1,1,1,50,"Test",1
"3917",3917,0,0,0,5,2,1,1,1,1,0,53,"Train",1
"3918",3918,NA,0,0,6,1,2,3,0,1,0,93,"Test",1
"3919",3919,NA,0,0,4,2,0,4,0,2,0,107,"Test",1
"3920",3920,NA,0,0,1,1,3,2,2,2,0,81,"Test",1
"3921",3921,0,1,1,0,1,2,1,1,1,2,53,"Train",1
"3922",3922,0,0,0,5,1,3,1,1,3,0,35,"Train",1
"3923",3923,NA,0,0,1,0,4,1,2,1,0,112,"Test",1
"3924",3924,0,0,0,4,0,1,5,1,3,0,138,"Train",1
"3925",3925,0,1,0,9,2,4,3,2,2,0,133,"Train",1
"3926",3926,NA,0,0,6,0,3,2,2,2,0,106,"Test",1
"3927",3927,0,1,1,4,1,3,2,0,2,2,55,"Train",1
"3928",3928,0,0,0,3,1,0,1,1,2,2,58,"Train",1
"3929",3929,0,0,0,2,0,3,3,1,1,2,89,"Train",1
"3930",3930,0,0,0,2,1,2,2,0,1,1,113,"Train",1
"3931",3931,0,0,0,4,0,3,2,2,1,0,104,"Train",0
"3932",3932,0,0,0,0,3,0,1,0,2,0,69,"Train",1
"3933",3933,0,0,0,1,3,4,2,1,2,1,99,"Train",0
"3934",3934,NA,1,1,0,2,0,3,1,2,0,136,"Test",1
"3935",3935,0,0,0,1,1,1,3,0,1,0,95,"Train",0
"3936",3936,NA,0,0,9,0,4,2,3,1,1,88,"Test",1
"3937",3937,NA,0,0,3,1,1,1,1,1,0,62,"Test",0
"3938",3938,0,0,0,0,1,0,3,0,1,1,99,"Train",0
"3939",3939,0,0,0,4,1,2,1,2,1,0,42,"Train",1
"3940",3940,0,0,0,4,1,2,1,3,1,0,78,"Train",1
"3941",3941,0,0,0,4,2,0,3,0,2,1,114,"Train",1
"3942",3942,0,0,0,0,1,1,1,1,1,1,56,"Train",1
"3943",3943,0,1,0,9,2,1,2,1,1,0,97,"Train",1
"3944",3944,NA,0,0,6,0,1,2,1,1,0,109,"Test",1
"3945",3945,0,0,0,2,2,4,2,1,2,0,108,"Train",1
"3946",3946,NA,0,0,9,1,3,4,1,1,2,138,"Test",0
"3947",3947,0,1,0,7,0,4,3,0,2,1,77,"Train",1
"3948",3948,1,0,0,3,1,1,1,1,2,1,43,"Train",0
"3949",3949,NA,0,0,0,1,2,1,1,2,1,65,"Test",1
"3950",3950,0,0,0,6,0,3,3,1,3,2,92,"Train",0
"3951",3951,0,1,1,2,1,3,1,1,1,1,17,"Train",1
"3952",3952,0,0,0,0,3,0,4,2,1,1,153,"Train",1
"3953",3953,NA,0,0,3,0,3,2,1,2,0,77,"Test",1
"3954",3954,0,0,0,3,2,0,2,0,1,0,139,"Train",1
"3955",3955,1,0,0,4,2,1,3,2,1,0,134,"Train",1
"3956",3956,0,1,1,5,1,0,3,0,1,0,137,"Train",1
"3957",3957,0,0,0,4,2,0,2,1,1,0,92,"Train",0
"3958",3958,0,0,0,9,0,3,1,3,2,0,39,"Train",1
"3959",3959,0,0,0,4,0,4,4,0,1,0,84,"Train",1
"3960",3960,0,0,0,5,0,4,2,1,1,1,66,"Train",0
"3961",3961,NA,0,0,4,2,0,3,1,2,1,90,"Test",1
"3962",3962,0,1,0,1,1,0,1,2,1,0,43,"Train",1
"3963",3963,0,0,0,5,1,4,4,0,1,0,142,"Train",1
"3964",3964,0,0,0,0,0,3,1,0,1,1,47,"Train",1
"3965",3965,0,0,0,9,1,3,2,2,1,1,84,"Train",1
"3966",3966,0,1,0,5,2,4,1,1,1,1,54,"Train",1
"3967",3967,0,0,0,0,0,4,2,0,1,0,53,"Train",1
"3968",3968,0,0,0,0,0,3,1,3,2,2,40,"Train",1
"3969",3969,0,1,0,9,0,4,5,3,1,0,121,"Train",1
"3970",3970,0,0,0,4,0,3,2,0,2,1,106,"Train",1
"3971",3971,0,1,1,4,2,0,1,2,1,0,33,"Train",1
"3972",3972,NA,0,0,6,0,4,2,0,1,1,94,"Test",1
"3973",3973,1,0,0,2,1,1,1,0,2,1,41,"Train",1
"3974",3974,0,0,0,0,1,1,2,1,1,1,83,"Train",0
"3975",3975,NA,0,0,0,2,0,1,1,1,0,52,"Test",0
"3976",3976,NA,1,1,6,0,4,2,1,2,0,104,"Test",0
"3977",3977,0,0,0,8,2,0,3,1,1,1,132,"Train",0
"3978",3978,1,1,1,7,1,2,2,2,3,2,101,"Train",1
"3979",3979,0,0,0,9,2,4,2,1,2,2,102,"Train",1
"3980",3980,NA,1,1,4,0,4,3,2,1,2,122,"Test",1
"3981",3981,0,0,0,5,2,0,1,1,1,1,64,"Train",0
"3982",3982,NA,1,0,7,0,4,1,0,3,2,74,"Test",1
"3983",3983,NA,0,0,5,0,3,1,2,2,1,49,"Test",0
"3984",3984,NA,1,1,0,0,4,2,2,1,0,92,"Test",0
"3985",3985,0,0,0,1,2,0,3,2,1,0,108,"Train",0
"3986",3986,0,0,0,5,0,3,1,1,2,2,55,"Train",1
"3987",3987,0,0,0,6,0,0,3,2,2,1,71,"Train",0
"3988",3988,NA,1,0,4,1,3,1,0,3,0,89,"Test",1
"3989",3989,NA,0,0,1,1,0,2,2,2,1,106,"Test",1
"3990",3990,NA,1,0,4,2,0,2,1,3,0,98,"Test",0
"3991",3991,0,1,0,4,1,1,1,3,2,0,58,"Train",1
"3992",3992,0,1,1,4,1,0,1,1,2,1,49,"Train",0
"3993",3993,NA,0,0,9,1,2,3,2,2,0,89,"Test",1
"3994",3994,NA,0,0,0,1,2,3,2,1,1,66,"Test",1
"3995",3995,0,0,0,1,0,4,2,1,1,1,61,"Train",1
"3996",3996,0,0,0,0,1,3,3,0,2,2,144,"Train",1
"3997",3997,0,0,0,5,0,1,2,2,1,0,52,"Train",1
"3998",3998,0,0,0,0,0,3,3,2,2,1,93,"Train",0
"3999",3999,NA,0,0,4,1,3,2,3,2,1,102,"Test",1
"4000",4000,1,1,0,5,2,0,1,2,1,1,46,"Train",1
"4001",4001,0,0,0,5,2,0,1,0,1,0,66,"Train",0
"4002",4002,0,0,0,2,1,1,1,0,2,1,17,"Train",0
"4003",4003,0,0,0,1,0,2,3,1,2,1,83,"Train",1
"4004",4004,0,1,0,2,0,4,1,1,1,0,63,"Train",1
"4005",4005,0,1,1,0,0,2,2,0,1,0,97,"Train",1
"4006",4006,0,1,1,4,2,1,3,2,1,0,86,"Train",0
"4007",4007,NA,0,0,4,1,0,2,3,1,1,75,"Test",1
"4008",4008,NA,1,1,7,0,4,1,1,1,1,58,"Test",0
"4009",4009,0,0,0,4,2,1,1,1,1,0,42,"Train",0
"4010",4010,0,1,1,8,1,0,1,2,2,1,66,"Train",0
"4011",4011,NA,0,0,1,2,1,1,0,2,1,77,"Test",0
"4012",4012,0,1,1,5,0,3,3,2,1,0,152,"Train",0
