discount,Home_policy_ind,m_living_status,m_ownership,df_prior_carrier,df_cov_package,df_cat_zone,quoted_amt,credit_score,number_drivers,num_loaned_veh,num_owned_veh,num_leased_veh,driver_age,n_safty_rating,car_age,n_car,lon,lat,state_id,Agent_cd,num_date,county_name,n_gender,max_high_edu
0,0,2,0,1,0,1,11656,594,1,3,2,0,44,75,6,3,-87.8255014,42.7333428,2,57273597,17821.625,89,1,0
1,1,0,1,0,1,4,3516,692,4,0,3,0,30,67,8,2,-77.6478852,43.2306445,5,33105135,16520.625,26,0,1
0,0,2,0,6,0,2,1488,709,2,1,2,2,56,65,4,4,-80.2823063,25.839203,0,89071409,17408.625,81,0,1
0,0,0,1,8,2,1,6333,527,3,1,1,1,26,57,6,3,-93.3439291,44.9465193,7,53965240,16641.625,44,-3,1
1,1,0,0,7,0,0,2213,679,1,0,1,0,18,45,6,3,-74.4232507,40.7623187,6,23713663,16999.625,14,1,0
0,0,1,0,4,1,2,9419,520,1,0,2,1,42,84,4,2,-73.9477384,41.1929636,5,75208474,17481.625,86,1,1
1,1,2,0,5,0,0,2408,660,1,2,1,0,73,63,4,1,-74.3646122,40.5461171,6,90092184,16565.625,110,-1,0
0,0,0,0,4,0,1,4281,637,3,1,2,0,33,65,6,2,-82.5780878,27.4399922,0,13469725,17225.625,2,-1,1
1,1,1,0,7,1,1,8472,470,1,1,3,0,54,49,6,2,-79.2815333,42.1099323,5,38029562,17551.625,36,1,1
1,0,2,0,0,0,2,880,777,1,1,2,1,50,79,5,3,-93.2571034,44.9758391,7,20996516,17741.625,44,-1,1
0,0,1,1,0,1,0,668,753,1,1,3,2,29,55,4,4,-74.1445487,40.923473,6,73501046,17550.625,109,-1,0
0,0,0,0,5,2,3,33953,560,6,1,3,0,30,63,5,2,-86.8490126,33.4412139,1,38776020,17539.625,45,0,1
0,0,1,1,0,1,2,18292,534,2,3,1,1,60,72,4,3,-88.0167406,43.0169374,2,42603732,17078.625,53,0,1
0,0,0,0,1,1,1,4310,640,3,1,1,1,25,62,5,2,-80.2209773,26.1218038,0,51210580,17893.625,12,-3,1
0,0,2,0,2,1,1,4987,672,2,1,1,0,46,66,6,2,-74.1181234,40.7593718,6,47785003,17576.625,58,-2,1
0,0,2,0,0,2,1,9220,609,1,1,1,1,30,74,8,2,-87.9751299,43.0671805,2,43308279,17709.625,53,1,1
0,0,1,1,5,0,0,7259,547,3,1,1,0,34,72,5,2,-74.0799469,40.9094443,6,57243398,16563.625,93,1,1
0,0,0,0,9,0,1,1645,737,3,2,2,0,28,61,6,2,-77.6063541,43.1581207,5,61703618,17453.625,26,1,1
0,0,1,0,5,0,0,3379,602,2,2,3,0,66,70,5,2,-89.3199999,43.1,2,36038290,17391.625,91,-2,1
1,0,1,0,0,1,2,4377,659,2,1,2,0,51,64,6,2,-80.1540226,26.3042864,0,13469725,17026.625,12,0,0
0,0,2,1,3,0,2,4392,626,1,1,3,1,69,76,5,2,-80.1149414,26.237305,0,13469725,17215.625,12,1,1
0,0,0,0,4,1,3,2414,710,1,0,3,1,18,72,4,3,-80.1679758,25.7700009,0,20834016,17888.625,81,-1,0
0,0,1,0,0,1,4,7596,632,2,1,1,0,47,76,4,2,-73.8713099,40.6749343,5,36098529,17025.625,50,-2,1
0,0,1,0,4,0,0,1051,691,2,2,2,0,62,86,4,2,-80.1763467,26.142147,0,51210580,17116.625,12,0,0
0,0,0,0,2,1,2,3811,651,5,0,2,1,33,69,6,2,-74.223802,40.695062,6,72727367,17836.625,98,-1,1
0,0,1,0,6,1,1,3693,656,3,1,1,0,34,76,4,2,-80.2671381,26.3343894,0,92637408,16710.625,12,-1,1
0,0,2,1,3,0,0,3970,663,1,2,1,0,60,67,4,2,-80.1707662,26.381395,0,45873810,16676.625,97,1,0
0,0,0,0,0,2,4,19717,575,5,2,2,1,30,58,5,2,-87.8107561,42.750261,2,73455776,17254.625,89,-1,0
0,0,1,1,2,2,2,6265,597,1,0,3,0,57,59,5,2,-73.8330844,40.9383349,5,33105135,17643.625,94,-1,0
0,0,2,0,9,1,3,10170,551,1,2,2,1,33,80,7,2,-73.6447908,40.842212,5,86979213,17629.625,104,-1,0
0,0,1,0,6,2,3,4661,660,1,1,1,1,53,67,4,2,-81.898908,26.5545224,0,91298157,17089.625,41,-1,1
0,0,0,0,7,2,2,33175,526,1,2,2,1,17,49,6,2,-84.3699767,33.8856615,4,86921537,17128.625,19,1,0
0,0,2,0,1,2,1,9447,566,1,2,1,1,59,86,6,3,-81.5870604,30.3776024,0,13469725,16829.625,56,-1,1
1,1,0,2,0,2,1,6367,499,3,2,3,0,32,71,6,2,-93.3080409,44.9685475,7,41926877,16738.625,44,-1,0
1,1,2,0,8,1,0,1713,767,2,2,1,0,66,72,5,2,-82.6645469,27.7480089,0,48516700,17653.625,85,0,1
0,0,1,0,5,2,4,4923,665,1,0,1,0,57,88,5,2,-74.0828839,41.1091091,5,71341230,17406.625,86,-1,1
0,0,1,1,1,2,2,21031,541,1,3,3,0,51,94,6,3,-88.3385053,44.2690157,2,52824313,16728.625,46,-1,0
1,1,0,0,5,0,2,1666,788,2,3,2,0,38,78,5,3,-73.8272029,40.6166766,5,40093452,16738.625,29,2,1
0,0,0,0,2,0,1,2290,634,3,1,1,0,33,66,5,2,-74.3294199,40.699863,6,60242773,16571.625,98,3,0
1,0,1,0,2,2,0,12504,572,1,1,1,0,57,81,7,2,-77.6063541,43.1581207,5,49850050,16638.625,26,1,0
1,1,1,0,6,0,1,2281,673,3,1,3,0,45,52,7,4,-73.6742232,40.6589417,5,75588957,17141.625,104,-1,1
0,0,1,0,1,1,1,2852,629,2,0,3,0,49,53,4,2,-80.1484407,25.9823108,0,55351747,17029.625,12,-2,0
0,0,1,0,8,1,0,2143,634,1,1,1,1,35,86,3,2,-82.4698603,27.2823268,0,22348075,17475.625,8,-1,1
1,0,1,1,0,0,1,3186,709,1,0,1,0,69,71,4,2,-80.4048306,25.6950625,0,20963719,16546.625,81,1,0
0,0,2,0,2,0,2,3291,740,2,1,2,1,54,66,4,2,-74.0079781,40.2114561,6,67527809,16654.625,4,0,1
0,0,2,1,5,0,2,1151,766,1,1,2,0,40,94,6,2,-74.1328046,39.9278286,6,72727367,17030.625,80,1,1
1,1,1,1,4,1,3,2529,618,1,2,2,2,61,92,5,3,-73.6506776,40.7691114,5,70496981,16590.625,104,-1,0
0,0,1,0,4,0,1,4637,629,1,0,2,1,35,71,7,2,-74.2971543,40.727549,6,48773651,17377.625,55,-1,1
0,0,1,0,6,0,4,1277,776,2,2,2,1,51,68,4,3,-80.2711588,25.7564662,0,24794622,16962.625,81,2,1
0,0,1,1,3,1,2,2398,597,2,2,2,0,58,72,6,2,-74.0711359,40.1267952,6,34680687,17774.625,4,2,1
0,0,0,1,0,0,1,584,750,2,1,1,0,30,48,5,2,-74.3851379,40.6407094,6,46643226,17670.625,98,0,1
0,0,1,1,5,1,1,3270,641,1,0,1,0,35,89,5,2,-74.1680347,39.937763,6,79841505,16561.625,80,1,1
0,0,1,2,2,0,0,4126,595,2,2,2,0,32,92,5,2,-73.9800645,40.6681669,5,45018254,17339.625,50,-2,1
0,0,2,0,5,1,2,4806,688,1,1,3,0,57,72,6,4,-74.1386767,39.9386722,6,51901864,17104.625,80,-1,0
1,0,0,0,3,1,1,3486,688,1,2,1,0,19,67,6,2,-73.4298073,40.7245083,5,23618291,17558.625,104,1,0
0,0,2,0,0,1,4,2040,621,2,0,1,2,58,74,5,2,-73.9536163,40.913708,6,72727367,17859.625,93,0,1
0,0,2,0,0,1,0,4545,679,1,1,2,0,55,75,6,2,-74.2208673,40.6723782,6,14024814,17230.625,98,1,1
0,0,1,0,1,2,1,13271,532,1,1,2,0,61,76,8,2,-87.8304145,42.564798,2,32160267,17593.625,102,1,0
0,0,1,2,8,0,1,2007,575,1,0,1,1,42,54,6,2,-80.0590804,26.5254562,0,45873810,16880.625,97,1,0
0,0,2,0,0,0,0,657,704,1,1,2,1,44,75,5,2,-80.1930859,25.9502474,0,77037605,17650.625,81,1,1
0,0,1,2,3,2,2,7889,597,1,0,1,0,31,81,6,2,-74.3792737,40.4462997,6,76100547,16550.625,110,-1,1
0,0,0,2,9,0,0,4899,650,4,0,1,0,29,49,4,2,-87.879523,43.0824328,2,43308279,16658.625,53,0,1
0,0,1,2,3,0,0,4091,663,1,3,2,0,63,81,3,2,-78.9005333,42.9486552,5,94325308,16989.625,67,1,0
0,0,1,0,2,2,4,10561,541,1,1,2,2,48,84,6,2,-84.3726049,33.7717008,4,41405999,17045.625,19,-1,0
0,0,1,0,1,2,4,7912,511,2,1,2,1,40,84,6,2,-93.2885455,44.9061358,7,62506858,17587.625,44,0,1
1,0,0,0,4,2,4,7124,612,4,3,1,1,38,71,5,2,-72.9814877,40.7758652,5,16153584,16732.625,88,4,1
0,0,0,0,0,2,4,8182,561,3,2,2,0,26,39,9,1,-73.9065883,40.6007956,5,99284448,17498.625,50,1,1
0,0,2,0,2,2,1,2085,659,1,0,1,0,34,75,4,2,-74.2355404,40.716493,6,48773651,17265.625,55,-1,1
0,0,2,0,7,1,2,12282,576,1,3,2,0,46,80,4,2,-73.8213213,40.9071072,5,34029276,17024.625,94,-1,1
1,1,2,0,8,2,4,19756,572,1,1,1,1,34,85,8,2,-84.39494,33.7657549,4,94252958,17697.625,19,1,1
1,1,0,0,9,2,3,38587,495,5,1,1,1,39,73,4,2,-88.18,30.55,1,16454309,17503.625,101,-3,1
0,0,2,0,0,2,3,41429,588,1,2,2,0,51,79,5,4,-87.8647961,42.9121206,2,30821916,16823.625,53,-1,0
0,0,0,1,9,0,1,1101,719,5,2,2,0,21,70,6,2,-78.8637428,42.8801089,5,94074328,16700.625,67,-1,1
0,0,1,0,4,2,3,3859,602,2,0,2,0,51,68,6,2,-74.0094471,40.6772802,5,45682174,16451.625,50,0,1
0,0,1,1,6,1,2,3957,667,1,1,3,1,71,78,6,4,-82.5158778,27.9410535,0,84625500,16917.625,100,1,0
1,0,1,0,7,2,2,17689,522,1,2,3,1,54,82,6,2,-89.4245627,43.0690343,2,30821916,16859.625,65,1,1
1,1,0,1,6,0,0,1324,759,1,3,2,0,20,53,7,3,-74.2208673,40.7564795,6,51518418,17695.625,55,-1,0
0,0,2,0,2,1,3,6226,605,1,0,3,1,68,96,4,2,-93.2616717,44.9605503,7,28009950,16931.625,44,1,1
0,0,1,1,5,2,3,15198,613,2,3,1,1,48,26,4,2,-87.997164,42.9388315,2,30821916,17815.625,53,0,1
0,0,1,0,2,2,2,5448,651,1,0,1,1,40,85,8,2,-74.3294199,40.699863,6,14024814,16839.625,98,1,0
0,0,2,0,7,0,0,2139,683,1,3,2,2,34,88,5,3,-80.2070328,25.7667897,0,68730694,16915.625,81,-1,0
0,0,1,1,6,1,2,3305,623,3,1,1,0,30,54,5,3,-73.9477384,41.1929636,5,79794713,17827.625,86,1,1
0,0,1,0,3,1,1,2011,663,3,0,3,2,31,79,4,4,-75.0260667,39.9311729,6,92780431,17548.625,99,1,1
0,0,2,0,0,1,2,6242,496,1,0,1,0,88,80,4,4,-80.1316927,26.6064003,0,98225184,16793.625,97,-1,1
1,1,1,0,1,2,1,10056,532,1,0,2,0,44,80,4,2,-84.1751648,33.7597692,4,30485727,16882.625,73,-1,0
0,0,0,0,0,2,4,13272,528,5,1,1,0,29,71,4,2,-72.8456399,40.8093249,5,18466820,17029.625,88,3,1
1,1,2,0,7,0,0,120,675,2,1,2,0,44,63,4,3,-74.1621634,40.9111613,6,98590486,17244.625,109,2,1
0,0,2,0,0,2,3,10234,543,1,1,2,0,58,25,4,2,-84.3883717,33.755711,4,55203083,16568.625,19,1,0
1,1,2,0,2,0,1,1378,798,2,2,2,0,66,77,6,3,-74.0916944,40.6047352,5,60405106,17047.625,69,0,1
0,0,0,0,0,2,3,4823,616,3,2,1,0,29,69,4,3,-80.3157397,25.7360194,0,18631234,17107.625,81,-3,0
0,0,0,0,7,1,1,994,725,3,1,3,1,33,78,4,2,-73.6506776,40.7987048,5,32759856,17249.625,104,-1,1
1,1,0,0,9,2,3,6672,599,1,1,3,0,18,40,6,2,-75.0786357,39.8525918,6,83198824,16579.625,99,-1,0
0,0,1,0,3,0,1,3688,664,1,0,1,0,60,67,3,2,-80.2823063,25.9445817,0,20963719,17042.625,81,1,1
0,0,2,1,5,1,1,2828,670,3,1,1,0,35,60,4,2,-74.7015158,40.8967137,6,34291330,17732.625,14,-3,1
0,0,0,0,1,2,4,21124,552,1,0,1,1,17,83,2,2,-84.3726049,33.7717008,4,58006593,17114.625,19,-1,0
0,0,1,1,6,2,4,3718,666,3,2,1,0,31,53,4,4,-73.1792125,41.1858661,3,53062436,16747.625,107,-1,1
1,1,0,0,8,1,2,2563,646,2,1,2,0,33,82,6,2,-80.128901,26.1242719,0,51210580,16533.625,12,-2,1
0,0,0,1,7,0,1,4892,655,2,1,2,1,44,56,5,2,-76.1030007,43.0699678,5,33105135,17128.625,13,0,1
0,0,2,0,4,1,2,4036,638,3,1,1,0,34,58,3,2,-80.4048306,25.6950625,0,68586562,16862.625,81,-1,1
1,1,1,0,0,1,1,2343,630,2,2,3,2,52,57,5,3,-74.1386767,40.9965212,6,57243398,17689.625,93,-2,1
0,0,0,0,1,0,3,5111,646,4,0,1,2,21,50,7,3,-72.106068,41.3631426,3,93825530,17045.625,32,-2,1
0,0,1,0,7,2,2,3234,651,3,2,2,0,40,65,4,3,-93.0901841,44.9513188,7,22610413,16625.625,84,-1,1
0,0,1,0,1,1,0,12118,612,2,2,2,0,62,54,6,2,-87.8697056,42.9754355,2,80780511,17511.625,53,2,1
0,0,1,0,3,0,0,1553,739,1,0,2,0,46,34,6,2,-75.2180052,39.3876217,6,72727367,16907.625,30,1,1
0,0,1,0,0,2,1,9274,558,1,1,1,0,50,69,2,2,-74.0094562,40.7064363,5,46035563,16766.625,78,-1,1
0,0,1,0,3,1,4,30735,537,1,2,2,0,56,35,6,2,-86.8972854,33.5061087,1,43751406,16917.625,45,-1,1
0,0,1,0,6,1,3,3904,640,1,0,1,2,65,90,5,2,-74.4408385,39.3685196,6,16243667,16584.625,22,1,1
0,0,0,0,5,2,2,11909,483,3,2,1,0,24,52,4,2,-87.9432837,42.991356,2,22922012,17662.625,53,1,0
0,0,0,1,4,1,2,4624,638,3,2,1,1,28,65,5,3,-74.2854199,41.0022968,6,98590486,17743.625,109,1,0
0,0,2,1,9,1,1,1957,722,2,3,1,1,64,94,4,2,-72.106068,41.3631426,3,14739065,17557.625,32,2,0
0,0,2,1,3,0,2,2679,648,1,1,1,0,35,70,5,3,-73.8624893,40.7255722,5,27708633,16997.625,29,1,1
0,0,0,1,9,2,3,8095,581,3,0,1,0,27,59,4,2,-73.9286341,40.7732937,5,13543800,16591.625,29,-1,0
0,0,2,1,5,0,1,3399,548,2,1,1,0,36,77,4,3,-73.7154215,40.6550108,5,70496981,16492.625,104,-2,0
0,0,0,0,7,1,2,4426,641,6,2,1,1,22,56,6,2,-80.2377078,25.8830363,0,84927929,16578.625,81,-2,1
0,0,2,0,4,2,3,3836,648,1,1,1,1,51,78,5,2,-81.3014284,28.6092911,0,33395303,16630.625,49,1,0
0,0,1,0,1,1,1,4353,658,1,1,3,1,58,89,4,2,-78.8241068,42.8954613,5,33105135,16822.625,67,1,1
0,0,1,0,0,2,3,4745,630,2,2,2,2,44,66,4,2,-81.3014284,28.5513952,0,38080614,17778.625,49,0,1
0,0,0,1,6,1,2,2881,628,1,3,1,1,19,73,4,2,-84.3489467,33.7845409,4,94252958,16687.625,19,1,0
0,0,0,0,1,3,1,4693,717,3,2,2,0,27,58,4,2,-72.8101887,41.6530611,3,85703231,16810.625,16,1,0
0,0,2,0,9,1,1,14346,535,2,2,2,0,43,86,6,2,-84.2061404,33.7939307,4,23337941,17243.625,73,2,1
0,0,2,1,9,3,1,1932,688,2,2,1,1,52,85,7,2,-73.9506774,40.7826039,5,98444667,17099.625,78,0,0
0,0,2,0,2,2,4,5613,719,1,3,2,1,40,55,6,2,-74.1592278,39.9741059,6,22856208,17500.625,80,1,1
0,0,1,0,8,2,1,813,728,1,2,3,0,41,76,4,2,-73.4386466,41.0676906,3,84041118,16793.625,107,-1,0
1,1,0,0,0,0,0,1376,803,4,2,2,0,26,60,3,3,-89.4008958,43.0592056,2,22518829,16737.625,65,-4,0
0,0,2,0,5,0,2,1593,761,3,2,1,0,37,72,4,2,-74.223802,40.5761692,6,15910446,16526.625,110,-1,1
0,0,2,0,5,0,0,1870,743,3,1,2,0,39,69,4,2,-73.4828374,40.7470968,5,33105135,16874.625,104,3,1
0,0,0,0,1,2,0,13777,565,2,2,2,1,42,52,5,2,-88.3093517,44.2875258,2,35634472,16493.625,46,0,0
0,0,0,0,9,2,1,3009,665,1,2,1,0,18,13,7,2,-73.6948234,40.847001,5,75588957,16765.625,104,1,0
1,0,2,0,0,1,2,10988,554,2,0,2,1,54,56,5,2,-73.9418603,40.7443091,5,33105135,16655.625,29,0,1
1,1,2,1,0,1,0,2320,626,2,1,2,1,50,60,6,3,-73.6477342,40.7217973,5,32759856,16726.625,104,-2,1
0,0,2,2,7,0,0,2560,632,1,1,2,0,40,57,4,2,-74.2040745,40.6669059,6,46643226,16990.625,98,-1,1
0,0,2,1,4,2,0,13811,547,2,1,2,0,40,79,6,2,-83.3742647,33.9517842,4,43987212,16785.625,75,-2,1
0,0,1,0,1,1,2,5372,656,3,1,3,0,45,58,4,2,-81.7294702,30.3065729,0,21805692,16871.625,56,3,1
1,1,0,0,2,1,0,2095,701,5,2,1,1,32,54,7,2,-74.0711359,40.7329808,6,58215696,17016.625,58,-1,0
0,0,0,1,4,1,1,5588,668,1,1,2,2,16,46,6,2,-73.7201413,44.7234692,5,34378983,17507.625,20,-1,0
0,0,0,0,3,0,0,3998,603,3,1,1,0,25,84,5,4,-80.0533253,26.7153474,0,96725053,16949.625,97,-1,1
0,0,1,0,9,1,0,2353,614,1,0,2,1,57,70,4,2,-74.4379073,40.4494047,6,72727367,17661.625,110,-1,0
0,0,1,0,4,1,1,4908,718,1,2,1,1,46,82,3,2,-80.1372757,25.9581433,0,40473881,17128.625,81,1,0
0,0,2,0,9,2,4,3876,655,2,1,1,1,56,71,6,2,-74.505312,39.3317283,6,16243667,16697.625,22,0,1
1,0,1,0,1,0,1,1307,752,2,0,2,1,50,76,4,2,-84.5064881,33.8806897,4,42095870,16703.625,33,-2,1
0,0,0,0,6,1,1,5159,630,2,1,1,0,38,45,4,2,-84.2858121,33.8484195,4,29986394,17033.625,73,0,1
0,0,0,0,6,0,1,1127,742,5,2,1,0,29,66,4,2,-93.1855735,44.9790183,7,45969466,16847.625,84,-1,1
0,0,1,1,3,1,2,3299,648,1,0,3,2,40,77,6,2,-78.8637428,42.9474532,5,62824983,16696.625,67,1,0
0,0,2,0,3,1,3,4317,678,1,3,3,2,71,62,4,2,-73.9095279,40.7224092,5,78328194,17109.625,29,1,1
0,0,2,1,4,2,4,18443,571,1,2,3,1,63,64,4,2,-73.8213213,40.9071072,5,87341609,17743.625,94,1,1
0,0,0,2,1,0,0,890,806,4,0,1,0,21,72,4,2,-74.9968543,39.9524427,6,66606912,17698.625,39,2,1
1,1,2,0,7,0,1,855,775,3,3,1,2,43,71,5,2,-80.0926014,26.6561841,0,51583805,17806.625,97,1,1
0,0,0,0,6,1,2,1451,728,3,2,1,1,25,77,2,2,-80.360297,25.7038331,0,20834016,17616.625,81,-1,1
0,0,0,1,1,1,2,2677,648,1,2,1,0,18,40,4,3,-73.0759446,41.5528933,3,31885847,16853.625,35,1,0
1,1,1,0,5,1,2,2863,630,2,3,1,2,49,86,4,1,-81.4828198,28.5107872,0,77642180,17467.625,49,-2,1
0,0,0,1,1,1,0,3621,610,1,1,1,1,19,67,6,3,-80.3101684,26.1512497,0,13469725,17373.625,12,-1,0
0,0,0,1,7,1,1,5427,610,3,1,2,0,22,71,6,2,-73.9565551,40.6945036,5,23711545,16942.625,50,1,1
0,0,2,0,0,1,1,4689,626,3,2,2,0,40,74,6,2,-93.1980527,44.7497326,7,50883203,17135.625,108,-1,0
1,1,0,0,7,1,0,7455,553,2,2,1,0,48,60,6,2,-73.9931036,40.7502013,5,98444667,16577.625,78,2,0
1,1,2,1,4,0,2,972,728,1,2,2,1,45,81,3,2,-74.7541889,40.2032304,6,54283929,17555.625,63,1,0
0,0,0,0,1,1,3,3289,661,3,1,2,1,30,54,3,2,-72.6919814,41.7895977,3,94942538,17161.625,16,1,0
0,0,0,0,9,0,4,2424,575,4,2,2,1,26,64,5,2,-73.9212858,40.6795939,5,45018254,17093.625,50,0,1
0,0,0,0,3,0,1,4029,641,4,1,1,1,25,74,3,1,-80.2209773,26.1218038,0,14243907,16517.625,12,2,1
0,0,1,0,0,2,3,19301,560,1,2,1,1,58,44,3,2,-73.2824331,40.8357683,5,83056996,16954.625,88,-1,1
1,0,2,0,8,1,3,3929,662,1,3,3,0,54,62,6,4,-82.7616822,28.0910357,0,96494874,16544.625,85,1,0
0,0,2,0,2,1,0,7683,579,2,0,1,0,40,90,3,2,-74.1915177,40.920208,6,50513519,16771.625,109,0,1
0,0,2,0,0,2,4,22755,533,1,2,1,0,35,89,6,3,-88.0411993,43.1095503,2,30821916,17188.625,53,1,0
0,0,2,0,7,0,0,1579,757,1,1,1,1,42,84,7,2,-74.0358876,40.3610648,6,18898182,17803.625,4,1,1
0,0,1,0,6,1,3,2435,617,3,1,1,0,41,76,5,2,-93.2599459,45.0563001,7,75138907,17187.625,105,1,1
1,1,2,0,1,0,1,3806,623,1,0,3,2,49,79,4,2,-73.7683784,41.0322939,5,53323320,17017.625,94,-1,1
0,0,1,2,0,0,1,811,731,1,1,2,1,58,86,4,2,-80.0926014,26.3058811,0,63155143,16772.625,12,1,1
1,1,0,0,5,2,4,18437,508,4,1,2,1,49,74,4,2,-87.9751299,43.0671805,2,30821916,16457.625,53,-2,1
0,0,2,0,5,0,0,3835,675,1,2,1,0,49,92,7,2,-77.6364299,43.1530599,5,33105135,16807.625,26,1,1
1,0,0,0,4,0,0,1408,779,2,1,2,0,49,73,6,2,-81.3014284,28.5513952,0,77642180,16561.625,49,0,0
0,0,2,0,5,0,2,1489,717,1,2,2,0,55,65,4,2,-74.7629661,40.2518754,6,51189454,16877.625,63,1,1
1,1,1,0,1,1,0,20364,504,1,0,1,0,37,40,5,2,-84.2542195,33.9025669,4,23337941,17272.625,73,1,1
1,0,0,1,9,2,4,8887,485,5,1,3,1,30,63,6,2,-86.8094808,33.489895,1,19527390,16720.625,45,3,1
0,0,1,1,9,1,2,3034,619,2,2,1,1,60,74,5,2,-74.2912872,40.6772404,6,18240542,16585.625,98,-2,0
0,0,2,0,5,1,2,3111,662,3,2,1,1,42,70,7,2,-74.3176876,40.6189813,6,72727367,17621.625,98,1,0
0,0,1,0,0,1,1,2935,680,1,2,2,1,46,79,6,4,-83.2850499,30.8449234,4,67871166,16705.625,48,1,1
0,0,0,0,5,2,4,490,776,2,1,2,0,41,55,5,3,-74.1592278,39.9741059,6,51901864,16953.625,80,2,1
0,0,2,0,6,0,0,3020,619,2,1,3,1,39,79,5,1,-82.8506002,27.8889267,0,66891179,17419.625,85,2,0
0,0,0,0,9,0,1,4147,626,2,1,2,1,40,66,4,2,-81.4114142,28.6626293,0,30062123,17537.625,15,0,1
0,0,0,0,0,0,0,2887,665,5,0,1,1,32,74,5,3,-74.8857989,40.0330851,6,75322009,17019.625,39,1,1
0,0,2,0,9,1,0,10307,557,1,1,2,2,39,91,6,3,-74.3176876,40.4601511,6,61987933,16791.625,110,-1,1
0,0,1,0,4,2,2,5952,638,1,2,1,2,57,66,9,1,-73.317812,40.7622141,5,81048133,16916.625,88,1,0
1,0,2,0,2,2,1,859,801,3,1,1,1,46,78,7,1,-75.0260667,39.9311729,6,92780431,17741.625,99,-3,1
0,0,1,0,8,0,1,2156,648,2,1,1,1,48,72,5,2,-73.541744,41.0901834,3,49616542,16887.625,107,0,1
1,1,1,1,5,2,3,7746,561,3,1,2,0,43,70,6,3,-73.8213213,40.9071072,5,22064531,16694.625,94,-3,1
0,0,1,0,5,1,2,5593,654,3,0,2,0,42,67,4,2,-73.6477342,40.7217973,5,75588957,16811.625,104,-1,1
1,1,0,0,6,0,0,762,741,3,1,3,0,29,80,7,2,-93.258095,44.9956414,7,84304944,17592.625,44,1,1
0,0,1,1,0,0,0,2281,650,1,1,1,0,45,63,4,2,-73.0464309,40.9086014,5,82604802,17885.625,88,1,0
0,0,0,0,5,2,3,28669,537,1,0,1,0,17,86,6,4,-89.4245627,43.0690343,2,94350475,16680.625,65,-1,0
1,1,0,0,5,0,0,3918,573,5,1,2,0,33,74,4,1,-81.4285851,27.8565441,0,68876655,17693.625,10,1,1
0,0,0,0,0,1,2,5068,663,2,3,3,2,34,78,7,2,-93.1980527,44.7497326,7,37457554,17737.625,108,2,1
1,0,0,0,5,1,2,2236,615,5,1,2,1,28,66,4,1,-74.2912872,40.6772404,6,91975381,16796.625,98,-1,1
0,0,2,0,4,0,0,2989,714,2,1,1,1,56,84,4,2,-74.0593872,40.9877985,6,98501067,17788.625,93,0,1
0,0,2,0,9,2,3,7513,460,1,1,1,0,54,93,8,2,-73.7742616,41.0233153,5,57345641,16678.625,94,-1,1
0,0,0,1,7,2,4,6867,503,1,1,2,1,18,56,5,3,-78.8637428,42.9474532,5,62824983,17175.625,67,-1,0
0,0,1,0,4,0,4,1211,759,2,1,2,0,66,66,4,3,-74.046169,40.859067,6,79113726,16979.625,93,0,1
1,1,2,0,0,0,0,3183,694,1,3,1,0,58,77,5,2,-80.1484407,25.783312,0,13469725,17613.625,81,1,1
1,1,2,0,9,0,2,1991,766,3,3,3,0,37,74,6,2,-73.9506774,40.8270209,5,33105135,16594.625,78,1,1
1,1,1,0,5,3,1,3655,616,3,0,2,0,30,68,6,2,-73.6224729,40.7132609,5,63287205,16482.625,104,3,1
0,0,1,0,6,1,1,2855,591,1,0,2,0,50,45,5,4,-82.3289111,29.6422516,0,25260344,17632.625,18,-1,0
0,0,0,2,4,1,2,1352,755,2,1,3,1,34,62,4,2,-93.2835137,44.8735964,7,21831603,17528.625,44,0,1
0,0,0,0,5,1,1,5936,723,1,1,1,0,19,56,6,2,-74.1915177,40.920208,6,70291885,17583.625,109,1,0
1,1,2,0,5,0,1,3374,642,2,3,1,0,47,64,5,2,-74.1386767,39.9386722,6,46510187,16994.625,80,-2,1
0,0,0,0,0,1,2,7270,543,5,0,1,0,26,74,4,2,-73.9536163,40.6470923,5,99153485,17824.625,50,3,1
0,0,0,0,1,1,2,4719,628,6,2,1,1,32,62,5,2,-72.7038047,41.7721061,3,94942538,17529.625,16,-2,1
0,0,1,0,5,0,0,590,699,1,1,2,0,59,77,5,2,-74.1063776,40.8761974,6,72727367,17661.625,93,-1,1
0,0,2,0,5,2,4,18631,546,1,3,1,0,47,80,4,3,-89.5214505,43.0282084,2,60542152,17173.625,65,1,1
0,0,1,0,2,2,4,45807,493,3,1,3,0,33,78,6,2,-84.3279093,33.828105,4,23549415,17135.625,73,1,1
0,0,0,0,0,0,0,772,755,5,2,2,2,25,71,4,2,-80.1540226,26.3510294,0,13469725,16498.625,97,1,1
0,0,1,0,0,2,1,8305,581,1,0,2,1,81,80,4,3,-82.7535929,27.8780347,0,36882285,16855.625,85,1,0
0,0,1,0,0,2,4,9111,609,2,1,1,0,52,48,7,2,-84.2594861,33.7414395,4,26320656,17707.625,73,0,1
0,0,2,0,7,1,2,2982,632,1,2,2,1,48,48,6,2,-78.8297701,42.8671413,5,98929298,16920.625,67,-1,0
0,0,2,1,6,2,4,4933,604,2,2,1,2,60,82,4,2,-72.7274495,41.7370975,3,65647594,16899.625,16,0,1
